,Zoning_Class,Lot_Extent,Lot_Size,Road_Type,Property_Shape,Land_Outline,Utility_Type,Lot_Configuration,Property_Slope,Neighborhood,Condition1,Condition2,House_Type,House_Design,Overall_Material,Construction_Year,Remodel_Year,Roof_Design,Roof_Quality,Exterior1st,Exterior2nd,Brick_Veneer_Type,Brick_Veneer_Area,Exterior_Material,Exterior_Condition,Foundation_Type,Basement_Height,Basement_Condition,Exposure_Level,BsmtFinType1,BsmtFinSF1,BsmtFinType2,Total_Basement_Area,Heating_Type,Heating_Quality,Air_Conditioning,Electrical_System,First_Floor_Area,Second_Floor_Area,Grade_Living_Area,Full_Bathroom_Above_Grade,Half_Bathroom_Above_Grade,Kitchen_Quality,Rooms_Above_Grade,Functional_Rate,Fireplaces,Fireplace_Quality,Garage,Garage_Built_Year,Garage_Finish_Year,Garage_Size,Garage_Quality,Garage_Condition,Pavedd_Drive,Sale_Type,Sale_Condition,Sale_Price
687,FVR,70.04583333333333,5105,Paved,IR2,Lvl,AllPub,FR2P,GS,Somerst,Norm,Norm,TwnhsE,2Story,7,2004,2004,Gable,SS,MetalSd,MetalSd,None,0.0,Gd,TA,PC,Gd,TA,No,GLQ,239,Unf,551,GasA,Ex,Y,SBrkr,551,551,1102,2,1,Gd,4,TF,0,,Detchd,2004.0,Unf,2,TA,TA,Y,WD,Normal,148800
688,RLD,60.0,8089,Paved,Reg,HLS,AllPub,I,GS,StoneBr,Norm,Norm,1Fam,1Story,8,2007,2007,Gable,SS,MetalSd,MetalSd,BrkFace,0.0,Gd,TA,PC,Gd,TA,Av,GLQ,945,Unf,1419,GasA,Ex,Y,SBrkr,1419,0,1419,2,0,Gd,7,TF,1,Gd,Attchd,2007.0,RFn,2,TA,TA,Y,New,Partial,392000
689,RLD,61.0,7577,Paved,IR1,Lvl,AllPub,C,GS,NridgHt,Norm,Norm,TwnhsE,1Story,6,2005,2006,Gable,SS,VinylSd,VinylSd,Stone,256.0,Gd,TA,PC,Gd,TA,Av,ALQ,20,Unf,1362,GasA,Ex,Y,SBrkr,1362,0,1362,2,0,Gd,6,TF,1,Gd,Attchd,2005.0,RFn,2,TA,TA,Y,WD,Normal,194700
690,RMD,70.04583333333333,4426,Paved,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,TwnhsE,1Story,6,2004,2004,Gable,SS,VinylSd,VinylSd,BrkFace,147.0,Gd,TA,PC,Gd,TA,Gd,GLQ,697,Unf,848,GasA,Ex,Y,SBrkr,848,0,848,1,0,Gd,3,TF,1,TA,Attchd,2004.0,RFn,2,TA,TA,Y,WD,Normal,141000
691,RLD,104.0,21535,Paved,IR1,Lvl,AllPub,C,GS,NoRidge,Norm,Norm,1Fam,2Story,10,1994,1995,Gable,WSh,HdBoard,HdBoard,BrkFace,1170.0,Ex,TA,PC,Ex,TA,Gd,GLQ,1455,Unf,2444,GasA,Ex,Y,SBrkr,2444,1872,4316,3,1,Ex,10,TF,2,Ex,Attchd,1994.0,Fin,3,TA,TA,Y,WD,Normal,755000
692,RLD,42.0,26178,Paved,IR1,Lvl,AllPub,I,MS,Timber,Norm,Norm,1Fam,2Story,7,1989,1990,Hip,SS,MetalSd,MetalSd,BrkFace,293.0,Gd,TA,PC,Gd,TA,Gd,GLQ,965,Unf,1210,GasA,Ex,Y,SBrkr,1238,1281,2519,2,1,Gd,9,TF,2,Gd,Attchd,1989.0,RFn,2,TA,TA,Y,WD,Normal,335000
693,RLD,60.0,5400,Paved,Reg,Lvl,AllPub,C,SS,OldTown,Norm,Norm,1Fam,1Story,5,1921,1968,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,BT,TA,TA,No,Unf,0,Unf,1073,GasA,Ex,Y,SBrkr,1073,0,1073,1,0,TA,4,TF,0,,Detchd,1968.0,Unf,1,TA,TA,Y,WD,Abnorml,108480
694,RMD,51.0,6120,Paved,Reg,Lvl,AllPub,C,GS,BrkSide,Norm,Norm,1Fam,1.5Fin,5,1936,1950,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BT,TA,TA,No,Unf,0,Unf,927,GasA,TA,Y,SBrkr,1067,472,1539,1,1,TA,5,TF,0,,Detchd,1995.0,Unf,2,TA,TA,Y,WD,Normal,141500
695,RLD,54.0,13811,Paved,IR1,Lvl,AllPub,I,GS,Timber,Norm,Norm,1Fam,1Story,6,1987,1987,Gable,SS,HdBoard,HdBoard,BrkFace,72.0,TA,TA,CB,Gd,Gd,No,GLQ,980,LwQ,1112,GasA,Gd,Y,SBrkr,1137,0,1137,2,0,Gd,5,TF,1,TA,Attchd,1987.0,Unf,2,TA,TA,Y,WD,Normal,176000
696,RMD,50.0,6000,Paved,Reg,Lvl,AllPub,I,GS,BrkSide,Norm,Norm,1Fam,1Story,5,1921,1950,Gable,SS,Wd Sdng,Wd Shng,None,0.0,TA,TA,CB,TA,TA,No,LwQ,616,Unf,616,GasA,Gd,Y,SBrkr,616,0,616,1,0,TA,4,TF,0,,Detchd,1921.0,Unf,1,TA,TA,Y,WD,Normal,89000
697,RLD,57.0,6420,Paved,IR1,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1Story,5,1952,1952,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PC,Ex,Gd,Mn,LwQ,210,ALQ,980,GasA,Fa,Y,FuseA,1148,0,1148,1,0,TA,6,TF,0,,Detchd,1952.0,Unf,1,TA,TA,Y,WD,Normal,123500
698,RLD,65.0,8450,Paved,Reg,Lvl,AllPub,I,GS,Sawyer,RRAe,Norm,1Fam,1Story,5,1965,2009,Gable,SS,MetalSd,MetalSd,None,0.0,TA,Gd,CB,TA,TA,No,GLQ,553,BLQ,894,GasA,Ex,Y,SBrkr,894,0,894,1,0,TA,5,TF,1,Gd,Detchd,1973.0,Unf,1,TA,TA,Y,WD,Normal,138500
699,FVR,59.0,4282,Paved,IR2,Lvl,AllPub,I,GS,Somerst,Norm,Norm,TwnhsE,1Story,7,2004,2004,Gable,SS,MetalSd,MetalSd,None,0.0,Gd,TA,PC,Gd,TA,Mn,GLQ,16,Unf,1391,GasA,Ex,Y,SBrkr,1391,0,1391,2,0,Gd,5,TF,0,,Attchd,2004.0,RFn,2,TA,TA,Y,WD,Normal,196000
700,RLD,85.0,14331,Paved,Reg,Lvl,AllPub,I,GS,Timber,Norm,Norm,1Fam,1Story,8,2002,2002,Hip,SS,VinylSd,VinylSd,BrkFace,630.0,Gd,TA,PC,Ex,TA,Gd,GLQ,1274,Unf,1800,GasA,Ex,Y,SBrkr,1800,0,1800,2,0,Gd,7,TF,1,Gd,Attchd,2002.0,Fin,3,TA,TA,Y,WD,Normal,312500
701,RLD,80.0,9600,Paved,Reg,Lvl,AllPub,I,GS,NWAmes,Norm,Norm,1Fam,1Story,7,1969,1969,Hip,SS,HdBoard,HdBoard,BrkFace,168.0,TA,TA,CB,TA,TA,No,Unf,0,Unf,1164,GasA,TA,Y,SBrkr,1164,0,1164,1,1,TA,6,TF,0,,Attchd,1969.0,Unf,2,TA,TA,Y,COD,Normal,140000
702,RLD,82.0,12438,Paved,IR1,Lvl,AllPub,I,GS,StoneBr,Norm,Norm,1Fam,2Story,8,2006,2006,Hip,SS,VinylSd,VinylSd,BrkFace,466.0,Ex,TA,PC,Ex,Gd,No,Unf,0,Unf,1234,GasA,Ex,Y,SBrkr,1264,1312,2576,2,1,Ex,10,TF,1,Gd,BuiltIn,2006.0,Fin,3,TA,TA,Y,New,Partial,361919
703,RMD,76.0,7630,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Feedr,Norm,2fmCon,2Story,5,1900,1996,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BT,Gd,TA,No,Unf,0,Unf,360,GasA,Gd,Y,SBrkr,1032,780,1812,2,0,Gd,8,TF,1,Po,Detchd,1999.0,Unf,2,TA,TA,N,WD,Normal,140000
704,RLD,70.0,8400,Paved,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,1Story,7,2004,2005,Gable,SS,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PC,Gd,TA,Av,GLQ,712,Unf,1473,GasA,Ex,Y,SBrkr,1484,0,1484,2,0,Gd,7,TF,0,,Attchd,2004.0,RFn,2,TA,TA,Y,WD,Normal,213000
705,RMD,70.0,5600,Paved,Reg,Lvl,AllPub,I,GS,IDOTRR,Norm,Norm,2fmCon,2Story,4,1930,1950,Hip,SS,VinylSd,Wd Shng,None,0.0,Fa,Fa,SL,,,,,0,,0,GasA,Fa,N,SBrkr,372,720,1092,2,0,Fa,7,MD,0,,,,,0,,,N,WD,Normal,55000
706,RLD,70.04583333333333,115149,Paved,IR2,Low,AllPub,CulDSac,SS,ClearCr,Norm,Norm,1Fam,1Story,7,1971,2002,Gable,SS,Plywood,Plywood,Stone,351.0,TA,TA,CB,Gd,TA,Gd,GLQ,1219,Unf,1643,GasA,TA,Y,SBrkr,1824,0,1824,2,0,Gd,5,TF,2,TA,Attchd,1971.0,Unf,2,TA,TA,Y,WD,Normal,302000
707,RLD,48.0,6240,Paved,Reg,Lvl,AllPub,I,GS,NridgHt,Norm,Norm,TwnhsE,1Story,8,2006,2006,Hip,SS,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PC,Gd,TA,No,GLQ,863,Unf,1324,GasA,Ex,Y,SBrkr,1324,0,1324,2,0,Gd,6,TF,1,Gd,Attchd,2006.0,Fin,2,TA,TA,Y,WD,Normal,254000
708,RLD,65.0,9018,Paved,IR1,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,2Story,7,2007,2007,Hip,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,Av,Unf,0,Unf,728,GasA,Ex,Y,SBrkr,728,728,1456,2,1,Gd,8,TF,1,Gd,Attchd,2007.0,Fin,2,TA,TA,Y,New,Partial,179540
709,RLD,70.04583333333333,7162,Paved,IR1,Lvl,AllPub,I,GS,Sawyer,Norm,Norm,1Fam,1Story,5,1966,1966,Gable,SS,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PC,TA,TA,No,Unf,0,Unf,876,GasA,TA,Y,SBrkr,904,0,904,1,0,TA,6,TF,0,,Attchd,1966.0,Unf,1,TA,TA,Y,WD,Abnorml,109900
710,RLD,56.0,4130,Paved,IR1,Lvl,AllPub,I,GS,BrkSide,Norm,Norm,1Fam,1Story,3,1935,2003,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,CB,TA,TA,No,Unf,0,Unf,270,GasA,Gd,Y,SBrkr,729,0,729,1,0,TA,5,MajD2,0,,,,,0,,,N,WD,Normal,52000
711,Commer,66.0,8712,Paved,Reg,HLS,AllPub,I,MS,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1900,1950,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,S,TA,TA,Mn,Unf,0,Unf,859,GasA,Gd,Y,SBrkr,859,319,1178,1,0,TA,7,TF,0,,Detchd,1964.0,RFn,1,TA,TA,N,WD,Abnorml,102776
712,RLD,40.0,4671,Paved,IR1,HLS,AllPub,I,GS,StoneBr,Norm,Norm,TwnhsE,1Story,8,1988,1989,Gable,SS,HdBoard,HdBoard,None,0.0,Gd,TA,PC,Gd,TA,Mn,GLQ,767,Unf,1228,GasA,Gd,Y,SBrkr,1228,0,1228,2,0,Gd,5,TF,1,Gd,Attchd,1988.0,Fin,2,TA,TA,Y,WD,Normal,189000
713,RLD,60.0,9873,Paved,Reg,Lvl,AllPub,I,GS,BrkSide,RRAn,Norm,2fmCon,1Story,4,1970,1970,Gable,SS,HdBoard,HdBoard,BrkFace,160.0,TA,TA,CB,TA,TA,Av,ALQ,789,Unf,960,GasW,TA,N,SBrkr,960,0,960,1,0,TA,6,TF,0,,Detchd,1970.0,Unf,2,TA,TA,Y,WD,Normal,129000
714,RLD,70.04583333333333,13517,Paved,IR1,Lvl,AllPub,CulDSac,GS,Sawyer,RRAe,Norm,1Fam,2Story,6,1976,2005,Gable,SS,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CB,TA,TA,No,GLQ,533,Unf,725,GasA,Ex,Y,SBrkr,725,754,1479,2,1,Gd,6,TF,0,,Attchd,1976.0,RFn,2,TA,TA,Y,WD,Normal,130500
715,RLD,78.0,10140,Paved,Reg,Lvl,AllPub,I,GS,NWAmes,Norm,Norm,1Fam,1Story,6,1974,1974,Hip,SS,HdBoard,HdBoard,BrkFace,174.0,TA,TA,CB,Gd,TA,No,Unf,0,Unf,1064,GasA,TA,Y,SBrkr,1350,0,1350,2,0,TA,7,TF,1,TA,Attchd,1974.0,RFn,2,TA,TA,Y,WD,Normal,165000
716,RMD,60.0,10800,Paved,Reg,Bnk,AllPub,I,GS,OldTown,Norm,Norm,1Fam,2Story,7,1890,1998,Gable,SS,Wd Sdng,VinylSd,None,0.0,TA,Gd,BT,TA,TA,No,Unf,0,Unf,718,GasA,Ex,Y,SBrkr,1576,978,2554,1,1,TA,8,TF,0,,Detchd,1996.0,Unf,2,TA,TA,P,WD,Normal,159500
717,RLD,80.0,10000,Paved,Reg,Lvl,AllPub,I,GS,NWAmes,Norm,Norm,1Fam,1Story,5,1973,2000,Gable,SS,HdBoard,HdBoard,None,0.0,TA,TA,CB,Gd,TA,No,BLQ,1084,Unf,1176,GasA,Gd,Y,SBrkr,1178,0,1178,1,1,Gd,5,TF,1,Fa,Attchd,1973.0,Unf,2,TA,TA,Y,WD,Normal,157000
718,RLD,96.0,10542,Paved,Reg,Lvl,AllPub,I,GS,NoRidge,Norm,Norm,1Fam,2Story,7,1993,1994,Hip,SS,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PC,Gd,TA,Gd,GLQ,1173,Unf,1311,GasA,Ex,Y,SBrkr,1325,1093,2418,2,1,Gd,9,TF,1,TA,Attchd,1993.0,RFn,3,TA,TA,Y,WD,Normal,341000
719,RLD,69.0,9920,Paved,IR1,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,1Story,5,1969,1969,Gable,SS,HdBoard,Plywood,None,0.0,TA,TA,CB,Gd,TA,Gd,ALQ,523,Unf,971,GasA,TA,Y,SBrkr,971,0,971,1,1,TA,5,TF,1,Po,Attchd,1969.0,Unf,1,TA,TA,Y,WD,Normal,128500
720,RLD,70.04583333333333,6563,Paved,IR1,Low,AllPub,CulDSac,MS,StoneBr,Norm,Norm,1Fam,1Story,8,1985,1985,Gable,SS,HdBoard,HdBoard,None,0.0,Gd,TA,PC,Gd,TA,Gd,GLQ,1148,Unf,1742,GasA,TA,Y,SBrkr,1742,0,1742,2,0,Gd,5,TF,1,TA,Attchd,1985.0,RFn,2,TA,TA,Y,WD,Normal,275000
721,RMD,70.04583333333333,4426,Paved,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,TwnhsE,1Story,6,2004,2004,Gable,SS,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PC,Gd,TA,Av,GLQ,662,Unf,848,GasA,Ex,Y,SBrkr,848,0,848,1,0,Gd,3,TF,0,,Attchd,2004.0,RFn,2,TA,TA,Y,WD,Normal,143000
722,RLD,70.0,8120,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,4,1970,1970,Gable,SS,MetalSd,MetalSd,None,0.0,TA,Gd,CB,TA,TA,No,ALQ,191,Unf,864,GasA,Ex,Y,SBrkr,864,0,864,1,0,TA,5,TF,0,,Detchd,1994.0,Unf,2,TA,TA,Y,WD,Normal,124500
723,RLD,60.0,8172,Paved,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1.5Fin,4,1954,1972,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,PC,TA,TA,No,Unf,0,Unf,941,GasA,Ex,Y,SBrkr,997,473,1470,2,0,TA,7,TF,0,,Detchd,1958.0,Unf,1,TA,TA,Y,WD,Normal,135000
724,RLD,86.0,13286,Paved,IR1,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1Story,9,2007,2008,Hip,SS,CemntBd,CmentBd,Stone,340.0,Ex,TA,PC,Ex,TA,No,GLQ,1234,Unf,1698,GasA,Ex,Y,SBrkr,1698,0,1698,2,0,Ex,8,TF,1,Gd,Attchd,2007.0,Fin,3,TA,TA,Y,WD,Normal,320000
725,RLD,60.0,6960,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,1Fam,1Story,4,1970,1970,Gable,SS,HdBoard,Plywood,None,0.0,TA,TA,CB,TA,TA,No,ALQ,375,BLQ,864,GasA,TA,Y,SBrkr,864,0,864,1,0,Gd,5,TF,0,,Detchd,1989.0,Unf,2,TA,TA,Y,WD,Normal,120500
726,RLD,70.04583333333333,21695,Paved,IR1,Lvl,AllPub,C,GS,Crawfor,Norm,Norm,1Fam,1Story,6,1988,2007,Hip,SS,Wd Sdng,Plywood,BrkFace,260.0,Gd,Gd,CB,Gd,TA,No,GLQ,808,Unf,880,GasA,Ex,Y,SBrkr,1680,0,1680,2,0,Gd,5,TF,1,Gd,Attchd,1988.0,Fin,2,TA,TA,Y,WD,Normal,222000
727,RLD,64.0,7314,Paved,Reg,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,1Story,7,2007,2007,Gable,SS,VinylSd,VinylSd,Stone,82.0,Gd,TA,PC,Gd,TA,Av,GLQ,724,Unf,1232,GasA,Ex,Y,SBrkr,1232,0,1232,2,0,Gd,6,TF,0,,Attchd,2007.0,RFn,2,TA,TA,Y,WD,Normal,194500
728,RLD,85.0,11475,Paved,Reg,Lvl,AllPub,C,GS,NAmes,Norm,Norm,Duplex,1Story,5,1958,1958,Gable,SS,VinylSd,VinylSd,BrkFace,95.0,TA,TA,CB,TA,TA,No,Unf,0,Unf,1584,GasA,TA,Y,SBrkr,1776,0,1776,2,0,TA,9,TF,0,,Detchd,1968.0,Unf,3,TA,TA,Y,COD,Abnorml,110000
729,RMD,52.0,6240,Paved,Reg,Lvl,AllPub,I,GS,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,1925,1950,Gable,SS,MetalSd,MetalSd,None,0.0,TA,TA,CB,TA,TA,No,BLQ,152,Unf,780,GasA,TA,Y,FuseA,848,0,1208,1,0,TA,5,TF,0,,Detchd,1962.0,Unf,2,TA,TA,Y,WD,Normal,103000
730,RLD,39.0,5389,Paved,IR1,Lvl,AllPub,I,GS,StoneBr,Norm,Norm,TwnhsE,1Story,8,1995,1996,Gable,SS,CemntBd,CmentBd,None,0.0,Gd,TA,PC,Gd,TA,No,GLQ,1180,Unf,1595,GasA,Ex,Y,SBrkr,1616,0,1616,2,0,Gd,5,TF,1,TA,Attchd,1995.0,RFn,2,TA,TA,Y,WD,Normal,236500
731,RLD,73.0,9590,Paved,IR1,Lvl,AllPub,C,GS,Timber,Norm,Norm,1Fam,SLvl,7,2003,2003,Gable,SS,VinylSd,VinylSd,BrkFace,442.0,Gd,TA,PC,Ex,TA,Av,GLQ,786,Unf,868,GasA,Ex,Y,SBrkr,1146,0,1146,2,0,Gd,6,TF,1,Gd,Attchd,2003.0,Fin,2,TA,TA,Y,WD,Normal,187500
732,RLD,75.0,11404,Paved,IR1,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,2Story,7,1998,1999,Gable,SS,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PC,Gd,TA,Av,ALQ,252,Unf,1153,GasA,Ex,Y,SBrkr,1153,878,2031,2,1,Gd,8,TF,1,TA,Attchd,1998.0,Fin,2,TA,TA,Y,WD,Normal,222500
733,RLD,80.0,10000,Paved,Reg,Lvl,AllPub,C,GS,Sawyer,Feedr,Norm,1Fam,1Story,5,1961,1983,Hip,SS,HdBoard,HdBoard,None,0.0,TA,TA,CB,TA,TA,No,BLQ,594,Unf,864,GasA,Ex,Y,SBrkr,1144,0,1144,1,0,TA,6,TF,1,TA,Attchd,1961.0,RFn,1,TA,TA,Y,WD,Normal,131400
734,RLD,70.04583333333333,8978,Paved,IR1,Lvl,AllPub,C,GS,Sawyer,Norm,Norm,1Fam,1Story,5,1968,1968,Gable,SS,Plywood,Plywood,None,0.0,TA,TA,PC,TA,TA,No,Unf,0,Unf,948,GasA,TA,Y,SBrkr,948,0,948,1,0,TA,6,TF,0,,Attchd,1968.0,Unf,1,TA,TA,Y,WD,Family,108000
735,RMD,60.0,10800,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,2.5Unf,7,1914,1970,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BT,Gd,TA,Mn,Rec,390,Unf,880,GasW,Fa,N,SBrkr,880,888,1768,1,1,TA,6,TF,2,TA,Detchd,1914.0,Unf,2,TA,TA,N,WD,Normal,163000
736,RLD,60.0,8544,Paved,Reg,Lvl,AllPub,I,GS,NAmes,Norm,Norm,Duplex,1Story,3,1950,1950,Gable,SS,Stucco,Stone,None,0.0,TA,TA,CB,,,,,0,,0,GasA,Gd,N,FuseF,1040,0,1040,2,0,TA,6,TF,0,,Detchd,1949.0,Unf,2,TA,TA,Y,WD,Normal,93500
737,RLD,72.0,10463,Paved,IR1,HLS,AllPub,CulDSac,GS,Gilbert,Norm,Norm,1Fam,2Story,8,2005,2005,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,893,GasA,Ex,Y,SBrkr,901,900,1801,2,1,Gd,8,TF,1,Gd,Attchd,2005.0,Fin,3,TA,TA,Y,WD,Normal,239900
738,RLD,60.0,10800,Paved,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,Duplex,1Story,5,1987,1988,Gable,SS,Plywood,Plywood,None,0.0,TA,TA,CB,Gd,Gd,Gd,GLQ,1200,Unf,1200,GasA,TA,Y,SBrkr,1200,0,1200,3,0,TA,5,TF,0,,,,,0,,,Y,WD,Alloca,179000
739,RLD,65.0,9313,Paved,IR1,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,2Story,7,2004,2004,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,864,GasA,Ex,Y,SBrkr,864,864,1728,2,1,Gd,7,TF,0,,Attchd,2004.0,RFn,2,TA,TA,Y,WD,Normal,190000
740,RMD,60.0,9600,Paved,Reg,Lvl,AllPub,I,GS,OldTown,Norm,Norm,1Fam,2Story,5,1910,2002,Gable,SS,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BT,Fa,Fa,No,Unf,0,Unf,264,GasA,Ex,Y,SBrkr,768,664,1432,2,0,TA,7,TF,0,,Detchd,1910.0,Unf,2,TA,Gd,Y,WD,Abnorml,132000
741,RLD,65.0,6768,Paved,IR1,Lvl,AllPub,I,GS,Sawyer,Feedr,Norm,1Fam,1Story,6,1961,1996,Hip,SS,HdBoard,HdBoard,None,0.0,TA,Gd,CB,TA,TA,Mn,GLQ,832,Unf,912,GasA,Gd,Y,SBrkr,912,0,912,1,0,Gd,5,TF,0,,Detchd,1962.0,Unf,1,TA,TA,Y,WD,Normal,142000
742,RLD,65.0,8450,Paved,Reg,Lvl,AllPub,I,GS,SawyerW,Norm,Norm,1Fam,1Story,7,2000,2001,Gable,SS,VinylSd,VinylSd,BrkFace,108.0,TA,TA,PC,Gd,TA,No,Unf,0,Unf,1349,GasA,Ex,Y,SBrkr,1349,0,1349,2,0,TA,6,TF,0,,Attchd,2000.0,Unf,2,TA,TA,Y,WD,Normal,179000
743,RLD,70.0,12886,Paved,IR1,Lvl,AllPub,I,GS,Sawyer,Norm,Norm,1Fam,SLvl,5,1963,1999,Gable,SS,HdBoard,HdBoard,None,0.0,TA,TA,CB,Gd,TA,Av,ALQ,444,Unf,520,GasA,Ex,Y,SBrkr,1464,0,1464,2,0,TA,6,MD2,1,TA,Attchd,1997.0,RFn,2,TA,TA,Y,WD,Normal,175000
744,RLD,41.0,5395,Paved,IR1,HLS,AllPub,I,GS,StoneBr,Norm,Norm,TwnhsE,1Story,8,1993,1993,Gable,SS,HdBoard,HdBoard,None,0.0,Gd,TA,PC,Gd,TA,No,GLQ,733,Unf,1337,GasA,Gd,Y,SBrkr,1337,0,1337,2,0,Gd,5,TF,1,TA,Attchd,1993.0,RFn,2,TA,TA,Y,WD,Normal,180000
745,RLD,70.04583333333333,8963,Paved,IR1,Lvl,AllPub,I,GS,NWAmes,Norm,Norm,1Fam,2Story,8,1976,1996,Hip,SS,VinylSd,VinylSd,BrkFace,289.0,Ex,Gd,CB,TA,Gd,No,GLQ,575,ALQ,1142,GasA,Ex,Y,SBrkr,1175,1540,2715,3,1,Gd,11,TF,2,TA,BuiltIn,1994.0,Fin,2,TA,TA,Y,WD,Normal,299800
746,RLD,70.04583333333333,8795,Paved,IR1,Lvl,AllPub,I,GS,Gilbert,Norm,Norm,1Fam,2Story,7,2000,2000,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,No,GLQ,300,Unf,952,GasA,Ex,Y,SBrkr,980,1276,2256,2,1,Gd,8,TF,1,TA,BuiltIn,2000.0,Fin,2,TA,TA,Y,WD,Normal,236000
747,RMD,65.0,11700,Paved,IR1,Lvl,AllPub,C,GS,OldTown,Norm,Norm,1Fam,2Story,7,1880,2003,Mansard,SS,Stucco,Stucco,None,0.0,Gd,TA,S,TA,Fa,No,Unf,0,Unf,1240,GasW,TA,N,SBrkr,1320,1320,2640,1,1,Gd,8,TF,1,Gd,Detchd,1950.0,Unf,4,TA,TA,N,WD,Normal,265979
748,RLD,59.0,10593,Paved,IR1,Lvl,AllPub,I,GS,NoRidge,Norm,Norm,1Fam,1Story,7,1996,1996,Hip,SS,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PC,Gd,TA,No,GLQ,919,Unf,1720,GasA,Ex,Y,SBrkr,1720,0,1720,2,0,Gd,7,TF,1,TA,Attchd,1996.0,Fin,2,TA,TA,Y,WD,Normal,260400
749,RLD,50.0,8405,Paved,Reg,Lvl,AllPub,I,GS,Edwards,Norm,Norm,1Fam,1.5Fin,4,1945,1950,Gable,SS,WdShing,Wd Shng,None,0.0,TA,TA,SL,,,,,0,,0,Wall,TA,N,FuseF,1088,441,1529,2,0,TA,9,MD,0,,Detchd,1945.0,Unf,1,TA,TA,N,WD,Normal,98000
750,RMD,55.0,8800,Paved,Reg,Lvl,AllPub,C,GS,OldTown,Norm,Norm,1Fam,1.5Fin,4,1910,2004,Gable,SS,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BT,TA,Fa,No,Unf,0,Unf,576,GasA,Gd,Y,SBrkr,792,348,1140,1,0,TA,7,MD2,0,,,,,0,,,N,WD,Normal,96500
751,RLD,70.04583333333333,7750,Paved,Reg,Lvl,AllPub,I,GS,Gilbert,RRAn,Norm,1Fam,2Story,7,2003,2003,Gable,SS,VinylSd,VinylSd,None,0.0,Gd,TA,PC,Gd,TA,No,Unf,0,Unf,660,GasA,Ex,Y,SBrkr,660,660,1320,2,1,Gd,6,TF,0,,Attchd,2003.0,Fin,2,TA,TA,Y,WD,Normal,162000
752,RLD,79.0,9236,Paved,IR1,Lvl,AllPub,I,GS,CollgCr,Norm,Norm,1Fam,1Story,6,1997,1997,Gable,SS,VinylSd,VinylSd,None,0.0,TA,Gd,PC,Gd,TA,Gd,GLQ,1200,Unf,1479,GasA,Ex,Y,SBrkr,1494,0,1494,2,0,Gd,6,TF,0,,Attchd,1997.0,RFn,2,TA,TA,Y,WD,Normal,217000
